dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1574125200,2019-11-19 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.08,7000,1.08,1.08,0.24,1.41,1026,,,100,1,120,,,,0.34,,75,600,Snow,light snow,13n
1574128800,2019-11-19 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.44,5000,1.44,1.44,1.23,1.67,1026,,,100,1,60,,,,,,75,701,Mist,mist,50n
1574132400,2019-11-19 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.52,4000,1.52,1.52,1.23,1.9,1026,,,100,0,0,,,,,,100,701,Mist,mist,50n
1574136000,2019-11-19 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.21,800,1.21,1.21,0.81,1.49,1026,,,100,1,120,,,,,,100,741,Fog,fog,50d
1574139600,2019-11-19 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.22,800,2.22,0.02,1.21,2.99,1027,,,100,2.1,130,,,,,,100,741,Fog,fog,50d
1574143200,2019-11-19 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.01,800,3.01,0.94,2.23,4.02,1026,,,100,2.1,150,,0.17,,,,100,741,Fog,fog,50d
1574143200,2019-11-19 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.01,800,3.01,0.94,2.23,4.02,1026,,,100,2.1,150,,0.17,,,,100,500,Rain,light rain,10d
1574146800,2019-11-19 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.23,800,3.23,3.23,2.23,4.28,1025,,,100,1,150,,,,,,100,741,Fog,fog,50d
1574150400,2019-11-19 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.04,,-0.5,4.06,4.36,6,1025,,,67,1.45,333,,,,,,44,802,Clouds,scattered clouds,03d
1574154000,2019-11-19 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.73,,-0.29,4.33,4.96,6.82,1023,,,65,1.89,333,,,,,,29,802,Clouds,scattered clouds,03d
1574157600,2019-11-19 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.17,5000,5.17,5.17,3.23,6.42,1022,,,100,1,160,,,,,,100,701,Mist,mist,50d
1574161200,2019-11-19 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.14,5000,5.14,5.14,3.23,6.38,1022,,,100,1,80,,,,,,75,701,Mist,mist,50d
1574164800,2019-11-19 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.91,6000,3.75,5.91,5.23,6.25,1022,,,86,1,140,,,,,,75,803,Clouds,broken clouds,04d
1574168400,2019-11-19 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.85,6000,2.85,5.85,5.5,6.23,1023,,,81,0,0,,,,,,40,802,Clouds,scattered clouds,03d
1574172000,2019-11-19 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.52,6000,2.5,3.52,3.23,3.82,1023,,,93,1,210,,,,,,40,802,Clouds,scattered clouds,03n
1574175600,2019-11-19 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.78,6000,1.76,0.67,2.23,3.26,1023,,,93,2.1,90,,,,,,40,802,Clouds,scattered clouds,03n
1574179200,2019-11-19 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.94,7000,0.93,1.94,0.58,2.97,1024,,,93,1,300,,,,,,40,802,Clouds,scattered clouds,03n
1574182800,2019-11-19 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.73,8000,0.72,1.73,0.33,2.87,1024,,,93,1,340,,,,,,0,800,Clear,sky is clear,01n
1574186400,2019-11-19 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.97,10000,-0.98,1.97,1.27,2.42,1024,,,80,1,310,,,,,,20,801,Clouds,few clouds,02n
1574190000,2019-11-19 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2,10000,-0.95,2,1.22,2.52,1024,,,80,1,330,,,,,,0,800,Clear,sky is clear,01n
1574193600,2019-11-19 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.51,10000,-1.38,1.51,0.43,2.28,1024,,,80,1,330,,,,,,0,800,Clear,sky is clear,01n
1574197200,2019-11-19 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.4,10000,-0.88,-0.83,0.82,2.41,1023,,,84,2,150,,,,,,82,803,Clouds,broken clouds,04n
1574200800,2019-11-19 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.24,10000,0.24,0.24,-0.82,1.01,1022,,,100,1,310,,,,,,0,800,Clear,sky is clear,01n
1574204400,2019-11-19 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.39,1000,0.39,0.39,-0.55,1.17,1022,,,100,0,0,,,,,,0,741,Fog,fog,50n
1574208000,2019-11-20 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.59,500,0.59,0.59,-0.16,1.38,1022,,,100,1,270,,,,,,87,741,Fog,fog,50n
1574211600,2019-11-20 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.46,800,0.46,0.46,0.18,1.1,1022,,,100,1,290,,,,,,0,741,Fog,fog,50n
1574215200,2019-11-20 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.92,1000,0.92,0.92,0.23,1.98,1022,,,100,1,170,,,,,,0,741,Fog,fog,50n
1574218800,2019-11-20 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.93,2000,0.93,0.93,0.23,1.85,1022,,,100,1,310,,,,,,40,701,Mist,mist,50n
1574222400,2019-11-20 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.94,1500,0.94,-1.48,0.23,1.87,1023,,,100,2.1,150,,,,,,75,701,Mist,mist,50d
1574226000,2019-11-20 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.01,2000,2.01,2.01,1.23,3.01,1023,,,100,1,100,,,,,,75,701,Mist,mist,50d
1574229600,2019-11-20 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.24,3000,3.24,3.24,2.9,3.9,1023,,,100,1,230,,,,,,75,701,Mist,mist,50d
1574233200,2019-11-20 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.39,,1.59,1.84,3.49,5.61,1022,,,82,2.91,322,,,,,,97,804,Clouds,overcast clouds,04d
1574236800,2019-11-20 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.91,9999,-0.07,4.73,5.51,8.23,1022,,,61,3.1,350,,,,,,75,803,Clouds,broken clouds,04d
1574240400,2019-11-20 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.31,9999,0.29,5.22,6.24,8.23,1020,,,61,3.1,340,,,,,,75,803,Clouds,broken clouds,04d
1574244000,2019-11-20 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.45,9999,0.43,7.3,7.32,10.23,1020,,,57,2.1,340,,,,,,40,802,Clouds,scattered clouds,03d
1574247600,2019-11-20 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.07,9999,0.07,8.07,7.15,9.23,1020,,,57,1,320,,,,,,20,801,Clouds,few clouds,02d
1574251200,2019-11-20 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.83,9999,-0.13,6.58,6.83,9.23,1020,,,57,2.1,310,,,,,,20,801,Clouds,few clouds,02d
1574254800,2019-11-20 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.16,9999,-0.9,5.79,6.34,8.23,1021,,,56,2.1,320,,,,,,40,802,Clouds,scattered clouds,03d
1574258400,2019-11-20 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.1,9999,0.09,5.1,4.78,5.4,1021,,,70,1,300,,,,,,40,802,Clouds,scattered clouds,03n
1574262000,2019-11-20 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.29,9999,0.26,1.58,4.08,4.7,1022,,,75,3.1,270,,,,,,40,802,Clouds,scattered clouds,03n
1574265600,2019-11-20 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.13,10000,0.1,1.39,3.76,4.45,1023,,,75,3.1,280,,,,,,0,800,Clear,sky is clear,01n
1574269200,2019-11-20 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.36,10000,-1.44,2.52,3.67,5.23,1023,,,65,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1574272800,2019-11-20 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.6,,1.43,-0.34,1.75,3.15,1023,,,92,2.95,318,,,,,,44,802,Clouds,scattered clouds,03n
1574276400,2019-11-20 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.06,10000,-1.83,3.06,2.17,4.23,1023,,,69,1,340,,,,,,0,800,Clear,sky is clear,01n
1574280000,2019-11-20 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.7,10000,-2.13,2.7,1.72,4.23,1023,,,69,1,40,,,,,,0,800,Clear,sky is clear,01n
1574283600,2019-11-20 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.31,,0.16,-1.51,0.06,2.05,1024,,,92,2.54,315,,,,,,39,802,Clouds,scattered clouds,03n
1574287200,2019-11-20 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.61,10000,-2.23,1.61,0.49,3.23,1024,,,74,1,300,,,,,,0,800,Clear,sky is clear,01n
1574290800,2019-11-20 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.39,10000,-0.67,0.39,0.06,1.24,1024,,,92,1,40,,,,,,0,800,Clear,sky is clear,01n
1574294400,2019-11-21 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.22,10000,-0.59,-0.22,-0.87,0.05,1024,,,97,1,320,,,,,,34,802,Clouds,scattered clouds,03n
1574298000,2019-11-21 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.47,10000,-0.47,-0.47,-1.48,0.23,1024,,,100,1,360,,,,,,0,800,Clear,sky is clear,01n
1574301600,2019-11-21 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.21,10000,-1.21,-1.21,-2.19,-0.35,1024,,,100,1,190,,,,,,0,800,Clear,sky is clear,01n
1574305200,2019-11-21 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.69,10000,-1.69,-1.69,-2.77,-0.38,1025,,,100,1,150,,,,,,0,800,Clear,sky is clear,01n
1574308800,2019-11-21 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.08,5000,-1.09,-2.67,-0.77,0.54,1025,,,92,2.1,190,,,,,,0,701,Mist,mist,50d
1574312400,2019-11-21 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.96,,1.1,-0.93,0.21,2.7,1026,,,94,2.75,320,,,,,,21,801,Clouds,few clouds,02d
1574316000,2019-11-21 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.93,,2.29,1.38,2.37,4.97,1025,,,89,2.8,317,,,,,,13,801,Clouds,few clouds,02d
1574319600,2019-11-21 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.94,9999,4.94,4.94,3.23,6.5,1025,,,100,1,160,,,,,,0,741,Fog,fog,50d
1574323200,2019-11-21 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.57,7000,4.4,7.44,7.23,9.8,1023,,,75,2.1,160,,,,,,0,800,Clear,sky is clear,01d
1574326800,2019-11-21 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,9.31,8000,3.29,7.62,9.04,9.7,1022,,,66,3.1,160,,,,,,20,801,Clouds,few clouds,02d
1574330400,2019-11-21 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.1,9999,0.96,8.55,9.92,10.23,1022,,,53,2.1,180,,,,,,20,801,Clouds,few clouds,02d
1574334000,2019-11-21 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.04,9999,1.92,8.59,9.73,10.23,1021,,,57,2.1,130,,,,,,20,801,Clouds,few clouds,02d
1574337600,2019-11-21 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,9.79,9999,-0.36,9.79,9.32,10.23,1021,,,49,1,130,,,,,,75,803,Clouds,broken clouds,04d
1574341200,2019-11-21 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,9.04,9999,-0.02,6.78,8.8,9.28,1022,,,53,4.1,260,,,,,,40,802,Clouds,scattered clouds,03d
1574344800,2019-11-21 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.92,9999,-0.08,4.92,4.17,5.39,1023,,,70,1,340,,,,,,75,803,Clouds,broken clouds,04n
1574348400,2019-11-21 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.01,10000,-0.01,4.01,3.47,4.44,1023,,,75,1,330,,,,,,0,800,Clear,sky is clear,01n
1574352000,2019-11-21 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.75,10000,0.62,3.75,3.23,4.39,1024,,,80,1,330,,,,,,0,800,Clear,sky is clear,01n
1574355600,2019-11-21 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.04,10000,-1,3.04,2.49,3.6,1025,,,74,1,340,,,,,,0,800,Clear,sky is clear,01n
1574359200,2019-11-21 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.42,10000,-0.44,2.42,2.03,2.75,1025,,,81,1,330,,,,,,69,803,Clouds,broken clouds,04n
1574362800,2019-11-21 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.11,10000,0.02,2.11,1.23,2.69,1026,,,86,1,10,,,,,,0,800,Clear,sky is clear,01n
1574366400,2019-11-21 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.21,10000,0.06,-1.16,0.23,1.89,1026,,,92,2.1,120,,,,,,0,800,Clear,sky is clear,01n
1574370000,2019-11-21 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.4,10000,0.69,1.4,0.23,2.05,1026,,,95,1,150,,,,,,100,804,Clouds,overcast clouds,04n
1574373600,2019-11-21 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.17,10000,-0.17,-0.17,-0.77,0.58,1026,,,100,1,170,,,,,,0,800,Clear,sky is clear,01n
1574377200,2019-11-21 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.24,10000,0.24,0.24,-0.77,1,1027,,,100,1,120,,,,,,0,800,Clear,sky is clear,01n
1574380800,2019-11-22 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.39,,-0.15,-1.36,-0.23,0.98,1028,,,96,1.53,346,,,,,,100,804,Clouds,overcast clouds,04n
1574384400,2019-11-22 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.79,,-0.19,0.79,0.04,1.28,1027,,,93,1.16,347,,,,,,90,804,Clouds,overcast clouds,04n
1574388000,2019-11-22 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.72,,-0.78,0.72,-0.12,1.24,1027,,,89,0.92,345,,,,,,60,803,Clouds,broken clouds,04n
1574391600,2019-11-22 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.16,8000,-0.87,0.16,-1.77,1.37,1028,,,92,1,50,,,,,,0,800,Clear,sky is clear,01n
1574395200,2019-11-22 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.22,3500,0.22,0.22,-1.77,1.26,1028,,,100,1,40,,,,,,0,701,Mist,mist,50d
1574398800,2019-11-22 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.29,3000,2.27,3.29,2.93,4.12,1029,,,93,0,0,,,,,,0,701,Mist,mist,50d
1574402400,2019-11-22 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.48,4000,0.36,1.49,2.69,4.35,1028,,,80,2.1,190,,,,,,0,701,Mist,mist,50d
1574406000,2019-11-22 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.01,5000,0.88,2.11,3.54,4.91,1028,,,80,2.1,90,,,,,,0,721,Haze,haze,50d
1574409600,2019-11-22 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.83,5000,1.75,5.41,6.3,7.37,1026,,,70,2.1,140,,,,,,0,721,Haze,haze,50d
1574413200,2019-11-22 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.65,7000,1.5,5.06,7.23,8.22,1025,,,65,4.1,140,,,,,,40,802,Clouds,scattered clouds,03d
1574416800,2019-11-22 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.23,7000,3.09,6.32,7.77,8.56,1025,,,70,3.1,140,,,,,,40,802,Clouds,scattered clouds,03d
1574420400,2019-11-22 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.36,8000,2.17,6.48,7.84,8.81,1024,,,65,3.1,130,,,,,,20,801,Clouds,few clouds,02d
1574424000,2019-11-22 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,8.43,8000,2.24,7.28,7.73,8.98,1024,,,65,2.1,140,,,,,,20,801,Clouds,few clouds,02d
1574427600,2019-11-22 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.59,8000,2.48,7.59,7.23,7.99,1024,,,70,1,90,,,,,,20,801,Clouds,few clouds,02d
1574431200,2019-11-22 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.41,8000,2.24,5.41,4.6,6.22,1025,,,80,1,290,,,,,,0,800,Clear,sky is clear,01n
1574434800,2019-11-22 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.29,8000,2.16,4.29,3.23,5.49,1026,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1574438400,2019-11-22 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.41,8000,2.28,4.41,3.23,5.57,1026,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1574442000,2019-11-22 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.73,8000,-0.25,1.78,3.23,4.23,1027,,,75,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1574445600,2019-11-22 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.9,8000,-0.77,2.09,3.76,4.13,1028,,,71,2,350,,,,,,40,721,Haze,haze,50n
1574449200,2019-11-22 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.87,8000,-1.14,1.95,3.48,4.23,1028,,,69,2.1,360,,,,,,0,800,Clear,sky is clear,01n
1574452800,2019-11-22 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.82,10000,-1.18,1.89,3.17,4.23,1029,,,69,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1574456400,2019-11-22 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.81,10000,-2.09,1.98,2.93,4.43,1029,,,64,2,30,,,,,,75,803,Clouds,broken clouds,04n
1574460000,2019-11-22 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.44,10000,-3.25,0.27,1.17,4.23,1030,,,64,2.1,360,,,,,,0,800,Clear,sky is clear,01n
1574463600,2019-11-22 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.45,10000,-3.24,0.29,1.29,4.23,1030,,,64,2.1,340,,,,,,0,800,Clear,sky is clear,01n
1574467200,2019-11-23 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.32,,-0.83,-0.54,1.68,3,1030,,,79,2.79,322,,,,,,74,803,Clouds,broken clouds,04n
1574470800,2019-11-23 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.55,10000,-2.26,2.55,1.64,3.23,1030,,,69,1,340,,,,,,0,800,Clear,sky is clear,01n
1574474400,2019-11-23 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.59,10000,0.58,-0.72,1.02,2.15,1030,,,93,2.1,50,,,,,,0,800,Clear,sky is clear,01n
1574478000,2019-11-23 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.27,8000,0.27,-1.09,0.62,1.67,1030,,,93,2.1,110,,,,,,0,800,Clear,sky is clear,01n
1574481600,2019-11-23 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.19,8000,1.19,1.19,0.23,1.88,1031,,,100,0,0,,,,,,75,803,Clouds,broken clouds,04d
1574485200,2019-11-23 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.19,8000,2.19,2.19,1.23,3.14,1031,,,100,1,60,,,,,,75,803,Clouds,broken clouds,04d
1574488800,2019-11-23 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.16,7000,1.05,3.16,2.5,3.94,1031,,,86,0,0,,,,,,0,800,Clear,sky is clear,01d
1574492400,2019-11-23 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.69,7000,-0.27,4.69,3.41,6.23,1030,,,70,1,100,,,,,,75,803,Clouds,broken clouds,04d
1574496000,2019-11-23 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.13,7000,1.08,4.59,5.28,6.97,1029,,,70,2.1,160,,,,,,75,803,Clouds,broken clouds,04d
1574499600,2019-11-23 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.87,8000,-0.31,5.45,6.35,7.27,1028,,,60,2.1,150,,,,,,75,803,Clouds,broken clouds,04d
1574503200,2019-11-23 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.66,8000,-0.06,6.38,7.38,8.23,1028,,,58,2.1,140,,,,,,75,803,Clouds,broken clouds,04d
1574506800,2019-11-23 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.8,8000,-1.27,6.54,7.58,8.23,1027,,,52,2.1,70,,,,,,75,803,Clouds,broken clouds,04d
1574510400,2019-11-23 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.61,10000,-1.42,5.58,7.24,8.23,1027,,,52,3.1,70,,,,,,75,803,Clouds,broken clouds,04d
1574514000,2019-11-23 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.52,8000,-0.6,5.04,6.23,6.71,1028,,,60,2.1,350,,,,,,75,803,Clouds,broken clouds,04d
1574517600,2019-11-23 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.86,8000,-1.15,3.86,3.5,4.23,1029,,,69,1,330,,,,,,75,803,Clouds,broken clouds,04n
1574521200,2019-11-23 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.46,10000,-2.33,2.46,1.45,3.23,1030,,,69,1,330,,,,,,0,800,Clear,sky is clear,01n
1574524800,2019-11-23 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.02,10000,-1.87,2.02,1.39,2.51,1030,,,74,1,320,,,,,,0,800,Clear,sky is clear,01n
1574528400,2019-11-23 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.61,10000,-2.15,-1.86,0.23,1.25,1031,,,80,2.1,280,,,,,,0,800,Clear,sky is clear,01n
1574532000,2019-11-23 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.27,10000,-2.01,0.27,-0.22,0.71,1031,,,83,1,280,,,,,,26,802,Clouds,scattered clouds,03n
1574535600,2019-11-23 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.04,10000,-1.78,0.04,-0.77,0.66,1031,,,86,1,200,,,,,,0,800,Clear,sky is clear,01n
1574539200,2019-11-23 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.33,10000,-2.14,-0.33,-0.77,0.25,1031,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1574542800,2019-11-23 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.53,10000,-1.53,-3.07,-0.87,-0.06,1032,,,92,2,50,,,,,,14,801,Clouds,few clouds,02n
1574546400,2019-11-23 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.12,10000,-2.12,-1.12,-1.41,-0.77,1032,,,92,1,140,,,,,,0,800,Clear,sky is clear,01n
1574550000,2019-11-23 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.65,10000,-2.65,-1.65,-1.85,-1.2,1032,,,92,1,250,,,,,,0,800,Clear,sky is clear,01n
1574553600,2019-11-24 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.85,10000,-2.21,-1.85,-2.37,-1.33,1032,,,97,1,280,,,,,,32,802,Clouds,scattered clouds,03n
1574557200,2019-11-24 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.26,10000,-2.26,-2.26,-2.77,-1.72,1031,,,100,0,0,,,,,,0,800,Clear,sky is clear,01n
1574560800,2019-11-24 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.55,10000,-2.55,-2.55,-2.77,-2.11,1031,,,100,1,290,,,,,,0,800,Clear,sky is clear,01n
1574564400,2019-11-24 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.67,7000,-2.67,-2.67,-2.89,-2.32,1031,,,100,1,330,,,,,,0,800,Clear,sky is clear,01n
1574568000,2019-11-24 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.39,5000,-2.39,-2.39,-2.79,-1.94,1031,,,100,0,0,,,,,,0,701,Mist,mist,50d
1574571600,2019-11-24 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.1,3000,-0.1,-0.1,-1.77,1.1,1032,,,100,1,20,,,,,,0,701,Mist,mist,50d
1574575200,2019-11-24 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.02,5000,-0.11,1.02,0.23,1.38,1032,,,92,0,0,,,,,,0,701,Mist,mist,50d
1574578800,2019-11-24 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.25,5000,-0.74,2.25,2.09,2.37,1031,,,80,0,0,,,,,,0,701,Mist,mist,50d
1574582400,2019-11-24 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.59,6000,-0.53,4.59,4.23,4.89,1030,,,69,1,50,,,,,,0,800,Clear,sky is clear,01d
1574586000,2019-11-24 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.75,7000,-1.24,5.75,5.28,6.29,1028,,,60,1,40,,,,,,0,800,Clear,sky is clear,01d
1574589600,2019-11-24 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.79,8000,-1.21,5.36,6.4,7.23,1028,,,56,2.1,120,,,,,,20,801,Clouds,few clouds,02d
1574593200,2019-11-24 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.94,8000,-1.97,5.54,6.51,7.3,1027,,,52,2.1,90,,,,,,20,801,Clouds,few clouds,02d
1574596800,2019-11-24 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.06,9999,-2.58,5.68,6.4,8.23,1027,,,49,2.1,210,,,,,,20,801,Clouds,few clouds,02d
1574600400,2019-11-24 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.1,9999,-1.78,4.55,5.82,6.35,1027,,,56,2.1,210,,,,,,40,802,Clouds,scattered clouds,03d
1574604000,2019-11-24 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.82,9999,-2.08,3.82,3.15,4.23,1027,,,64,1,240,,,,,,75,803,Clouds,broken clouds,04n
1574607600,2019-11-24 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.06,10000,-0.98,4.06,3.61,4.61,1028,,,69,1,230,,,,,,0,800,Clear,sky is clear,01n
1574611200,2019-11-24 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.18,10000,-0.88,4.18,4.14,4.23,1028,,,69,1,70,,,,,,0,800,Clear,sky is clear,01n
1574614800,2019-11-24 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.04,10000,-1,3.04,2.89,3.23,1028,,,74,0,0,,,,,,0,800,Clear,sky is clear,01n
1574618400,2019-11-24 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.02,10000,-0.94,2.02,1.76,2.24,1029,,,80,1,70,,,,,,40,802,Clouds,scattered clouds,03n
